id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
4720,8.071293,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,ENSG00000158864,human,CORE,False
4722,8.071293,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,,human,CORE,False
4719,8.0681,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,,human,CORE,False
4729,8.037094,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,ENSG00000178127,human,CORE,False
12400,7.44109,Cbfb,core binding factor beta,ENSMUSG00000031885,mouse,CORE,False
80233,7.3872476,FAAP100,FA core complex associated protein 100,ENSG00000185504,human,CORE,False
6344,18.24084,SCTR,secretin receptor,ENSG00000080293,human,SR,False
6623,17.616297,SNCG,synuclein gamma,ENSG00000173267,human,SR,False
20776,14.730359,Tmie,transmembrane inner ear,ENSMUSG00000049555,mouse,SR,False
57466,10.111239,SCAF4,SR-related CTD associated factor 4,ENSG00000156304,human,SR,False
22828,10.011613,SCAF8,SR-related CTD associated factor 8,ENSG00000213079,human,SR,False
58506,9.943792,SCAF1,SR-related CTD associated factor 1,ENSG00000126461,human,SR,False
9169,9.88956,SCAF11,SR-related CTD associated factor 11,ENSG00000139218,human,SR,False
224432,8.270018,Scaf4,SR-related CTD-associated factor 4,ENSMUSG00000022983,mouse,SR,False
72193,8.255586,Scaf11,SR-related CTD-associated factor 11,ENSMUSG00000033228,mouse,SR,False
106583,8.148145,Scaf8,SR-related CTD-associated factor 8,ENSMUSG00000046201,mouse,SR,False
108281147,11.6845875,LOC108281147,RNF169 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281160,11.346679,LOC108281160,MASP1 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281140,11.057991,LOC108281140,MEGF6 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281151,11.057991,LOC108281151,FAM207A intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281153,11.041261,LOC108281153,LINC00400 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281155,11.041261,LOC108281155,MKLN1 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281157,11.041261,LOC108281157,NCKAP5 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281166,11.041261,LOC108281166,RAD51B intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281165,10.758572,LOC108281165,ABCC2 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281163,10.757868,LOC108281163,PTPRC intron CAGE-defined mid-level expression enhancer,,human,MID,False
9655,86.993286,SOCS5,suppressor of cytokine signaling 5,ENSG00000171150,human,SOCS5,False
56468,72.37413,Socs5,suppressor of cytokine signaling 5,ENSMUSG00000037104,mouse,SOCS5,False
1786,17.590631,DNMT1,DNA methyltransferase 1,ENSG00000130816,human,DNMT,True
13433,15.323025,Dnmt1,DNA methyltransferase (cytosine-5) 1,ENSMUSG00000004099,mouse,DNMT,False
146059,18.805634,CDAN1,codanin 1,ENSG00000140326,human,CDAI,False
68968,15.773477,Cdan1,"congenital dyserythropoietic anemia, type I (human)",ENSMUSG00000027284,mouse,CDAI,False
3563,17.898127,IL3RA,interleukin 3 receptor subunit alpha,ENSG00000185291,human,IL3R,False
12984,15.755353,Csf2rb2,"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)",ENSMUSG00000071714,mouse,IL3R,False
12983,15.3262205,Csf2rb,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",ENSMUSG00000071713,mouse,IL3R,False
3683,17.882732,ITGAL,integrin subunit alpha L,ENSG00000005844,human,CD11A,False
16408,15.315934,Itgal,integrin alpha L,ENSMUSG00000030830,mouse,CD11A,False
3815,83.41969,KIT,"KIT proto-oncogene, receptor tyrosine kinase",ENSG00000157404,human,KIT,False
16590,67.561516,Kit,KIT proto-oncogene receptor tyrosine kinase,ENSMUSG00000005672,mouse,KIT,False
4254,15.126189,KITLG,KIT ligand,ENSG00000049130,human,KIT,False
17311,12.893044,Kitl,kit ligand,ENSMUSG00000019966,mouse,KIT,False
5196,102.81027,PF4,platelet factor 4,ENSG00000163737,human,PF4,False
56744,86.2079,Pf4,platelet factor 4,ENSMUSG00000029373,mouse,PF4,False
23505,18.249216,TMEM131,transmembrane protein 131,ENSG00000075568,human,CC28,False
56030,15.782143,Tmem131,transmembrane protein 131,ENSMUSG00000026116,mouse,CC28,False
94103,86.13366,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3,ENSG00000172057,human,ORMDL3,False
66612,76.04145,Ormdl3,ORM1-like 3 (S. cerevisiae),ENSMUSG00000038150,mouse,ORMDL3,False
55876,17.927336,GSDMB,gasdermin B,ENSG00000073605,human,GSDML,False
7490,87.07279,WT1,Wilms tumor 1,ENSG00000184937,human,WT1,True
22431,74.07156,Wt1,Wilms tumor 1 homolog,ENSMUSG00000016458,mouse,WT1,False
107982234,13.968397,LOC107982234,WT1/WT1-AS bi-directional promoter region,,human,WT1,False
9589,13.784403,WTAP,WT1 associated protein,ENSG00000146457,human,WT1,False
126374,13.784403,WTIP,WT1 interacting protein,ENSG00000142279,human,WT1,False
106707173,13.756827,LOC106707173,WT1 3' enhancer,,human,WT1,False
ENSG00000183242,13.605543,WT1-AS,WT1 antisense RNA,ENSG00000183242,human,WT1,False
51352,13.553363,WT1-AS,WT1 antisense RNA,,human,WT1,False
5074,12.19285,PAWR,pro-apoptotic WT1 regulator,ENSG00000177425,human,WT1,False
107983946,11.561112,LOC107983946,Wt1 promoter region,,mouse,WT1,False
17067,15.323025,Ly6c1,"lymphocyte antigen 6 complex, locus C1",ENSMUSG00000079018,mouse,LY6C,False
8678,17.566881,BECN1,beclin 1,ENSG00000126581,human,BECLIN1,False
107698,90.0886,Tim,translocation induced circling mutation,,mouse,TIM,False
26762,17.32452,HAVCR1,hepatitis A virus cellular receptor 1,ENSG00000113249,human,TIM,False
7167,17.259607,TPI1,triosephosphate isomerase 1,ENSG00000111669,human,TIM,False
8914,16.585428,TIMELESS,timeless circadian regulator,ENSG00000111602,human,TIM,False
7984,16.421879,ARHGEF5,Rho guanine nucleotide exchange factor 5,,human,TIM,False
21853,14.307987,Timeless,timeless circadian clock 1,ENSMUSG00000039994,mouse,TIM,False
21991,13.773189,Tpi1,triosephosphate isomerase 1,ENSMUSG00000023456,mouse,TIM,False
2113,85.19683,ETS1,"ETS proto-oncogene 1, transcription factor",ENSG00000134954,human,ETS1,True
23871,71.85438,Ets1,"E26 avian leukemia oncogene 1, 5' domain",ENSMUSG00000032035,mouse,ETS1,False
101929517,17.000057,ETS1-AS1,ETS1 antisense RNA 1,ENSG00000254588,human,ETS1,False
108353823,12.463559,LOC108353823,CAGE-defined T cell enhancer downstream of ETS1,,human,ETS1,False
975,85.1898,CD81,CD81 molecule,ENSG00000110651,human,CD81,False
12520,72.31522,Cd81,CD81 antigen,ENSMUSG00000037706,mouse,CD81,False
101927682,13.170247,CD81-AS1,CD81 antisense RNA 1,ENSG00000238184,human,CD81,False
14939,15.768027,Gzmb,granzyme B,ENSMUSG00000015437,mouse,GZB,False
3383,18.26976,ICAM1,intercellular adhesion molecule 1,ENSG00000090339,human,CD54,False
15894,15.74306,Icam1,intercellular adhesion molecule 1,ENSMUSG00000037405,mouse,CD54,False
7037,17.863571,TFRC,transferrin receptor,ENSG00000072274,human,CD71,False
22042,15.276135,Tfrc,transferrin receptor,ENSMUSG00000022797,mouse,CD71,False
22915,18.295637,MMRN1,multimerin 1,ENSG00000138722,human,ECM,False
1541,19.52921,CYMD,cystoid macular dystrophy,,human,MDDC,False
23541,17.886684,SEC14L2,SEC14 like lipid binding 2,ENSG00000100003,human,SPF,False
103655,15.753347,Sec14l4,SEC14-like lipid binding 4,ENSMUSG00000019368,mouse,SPF,False
67815,14.98287,Sec14l2,SEC14-like lipid binding 2,ENSMUSG00000003585,mouse,SPF,False
18416,14.98287,Otc,ornithine transcarbamylase,ENSMUSG00000031173,mouse,SPF,False
64332,19.562351,NFKBIZ,NFKB inhibitor zeta,ENSG00000144802,human,IKBZ,False
760,17.589754,CA2,carbonic anhydrase 2,ENSG00000104267,human,CAII,False
12349,15.276849,Car2,carbonic anhydrase 2,ENSMUSG00000027562,mouse,CAII,False
4753,88.10359,NELL2,neural EGFL like 2,ENSG00000184613,human,NELL2,False
54003,73.190285,Nell2,NEL-like 2,ENSMUSG00000022454,mouse,NELL2,False
100526823,15.990587,TST2,Tuberculin skin test reactivity QTL,,human,TUBERCULIN,False
100526790,13.484766,TST1,"Tuberculin skin test reactivity, absence of",,human,TUBERCULIN,False
1154,85.02069,CISH,cytokine inducible SH2 containing protein,ENSG00000114737,human,CISH,False
12700,71.58046,Cish,cytokine inducible SH2-containing protein,ENSMUSG00000032578,mouse,CISH,False
5031,17.884033,P2RY6,pyrimidinergic receptor P2Y6,ENSG00000171631,human,P2Y6,False
233571,14.999511,P2ry6,"pyrimidinergic receptor P2Y, G-protein coupled, 6",ENSMUSG00000048779,mouse,P2Y6,False
285,87.05143,ANGPT2,angiopoietin 2,ENSG00000091879,human,ANGPT2,False
11601,72.35884,Angpt2,angiopoietin 2,ENSMUSG00000031465,mouse,ANGPT2,False
7010,18.265736,TEK,TEK receptor tyrosine kinase,ENSG00000120156,human,TIE2,False
21687,14.164446,Tek,TEK receptor tyrosine kinase,ENSMUSG00000006386,mouse,TIE2,False
820,14.475182,CAMP,cathelicidin antimicrobial peptide,ENSG00000164047,human,CATHELICIDIN,False
12796,12.517628,Camp,cathelicidin antimicrobial peptide,ENSMUSG00000038357,mouse,CATHELICIDIN,False
8639,17.51532,AOC3,amine oxidase copper containing 3,ENSG00000131471,human,VAP1,False
11754,15.778427,Aoc3,"amine oxidase, copper containing 3",ENSMUSG00000019326,mouse,VAP1,False
5443,17.589415,POMC,proopiomelanocortin,ENSG00000115138,human,CLIP,False
7461,17.56073,CLIP2,CAP-Gly domain containing linker protein 2,ENSG00000106665,human,CLIP,False
6249,17.56073,CLIP1,CAP-Gly domain containing linker protein 1,ENSG00000130779,human,CLIP,False
16149,16.426617,Cd74,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",ENSMUSG00000024610,mouse,CLIP,False
18976,15.328444,Pomc,pro-opiomelanocortin-alpha,ENSMUSG00000020660,mouse,CLIP,False
76499,10.579473,Clasp2,CLIP associating protein 2,ENSMUSG00000033392,mouse,CLIP,False
76707,10.578068,Clasp1,CLIP associating protein 1,ENSMUSG00000064302,mouse,CLIP,False
5925,17.28599,RB1,RB transcriptional corepressor 1,ENSG00000139687,human,PRB,False
19645,14.497926,Rb1,RB transcriptional corepressor 1,ENSMUSG00000022105,mouse,PRB,False
13419,15.746472,Dnase1,deoxyribonuclease I,ENSMUSG00000005980,mouse,DNASEI,False
9615,85.538605,GDA,guanine deaminase,ENSG00000119125,human,GDA,False
14544,71.56224,Gda,guanine deaminase,ENSMUSG00000058624,mouse,GDA,False
8034,18.265736,SLC25A16,solute carrier family 25 member 16,ENSG00000122912,human,GDA,False
5047,17.895767,PAEP,progestagen associated endometrial protein,ENSG00000122133,human,GDA,False
73132,14.725326,Slc25a16,"solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16",ENSMUSG00000071253,mouse,GDA,False
4843,85.1898,NOS2,nitric oxide synthase 2,ENSG00000007171,human,NOS2,False
18126,74.416916,Nos2,"nitric oxide synthase 2, inducible",ENSMUSG00000020826,mouse,NOS2,False
339345,18.767212,NANOS2,nanos C2HC-type zinc finger 2,ENSG00000188425,human,NOS2,False
111365141,17.582283,LOC111365141,NOS2 5' regulatory region,,human,NOS2,False
111365144,16.514788,LOC111365144,Nos2 promoter region,,mouse,NOS2,False
378430,15.3262205,Nanos2,nanos C2HC-type zinc finger 2,ENSMUSG00000051965,mouse,NOS2,False
5730,18.79501,PTGDS,prostaglandin D2 synthase,ENSG00000107317,human,PGD2,False
27306,17.815817,HPGDS,hematopoietic prostaglandin D synthase,ENSG00000163106,human,PGD2,False
19215,15.3251295,Ptgds,prostaglandin D2 synthase (brain),ENSMUSG00000015090,mouse,PGD2,False
9353,10.116538,SLIT2,slit guidance ligand 2,ENSG00000145147,human,SLIT,False
6586,10.094752,SLIT3,slit guidance ligand 3,ENSG00000184347,human,SLIT,False
6585,10.086813,SLIT1,slit guidance ligand 1,ENSG00000187122,human,SLIT,False
20564,8.467238,Slit3,slit guidance ligand 3,ENSMUSG00000056427,mouse,SLIT,False
20562,8.467238,Slit1,slit guidance ligand 1,ENSMUSG00000025020,mouse,SLIT,False
20563,8.456467,Slit2,slit guidance ligand 2,ENSMUSG00000031558,mouse,SLIT,False
84631,7.7413144,SLITRK2,SLIT and NTRK like family member 2,ENSG00000185985,human,SLIT,False
84189,7.72185,SLITRK6,SLIT and NTRK like family member 6,ENSG00000184564,human,SLIT,False
9901,7.72185,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,ENSG00000196220,human,SLIT,False
23380,7.715617,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2,ENSG00000266028,human,SLIT,False
102724971,17.56073,LOC102724971,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,,human,IGVH,False
102723407,17.56073,LOC102723407,immunoglobulin heavy variable 4-38-2-like,ENSG00000275063,human,IGVH,False
629822,16.370493,Ighv7-3,immunoglobulin heavy variable 7-3,,mouse,IGVH,False
641025,15.736184,LOC641025,Ig heavy chain Mem5-like,,mouse,IGVH,False
668542,14.7283535,Ighv1-62,immunoglobulin heavy variable V1-62,,mouse,IGVH,False
102642252,14.7283535,LOC102642252,uncharacterized LOC102642252,,mouse,IGVH,False
28402,6.310493,IGHV3-69-1,immunoglobulin heavy variable 3-69-1 (pseudogene),,human,IGVH,False
2309,18.238626,FOXO3,forkhead box O3,ENSG00000118689,human,FOXO3A,True
56484,14.774958,Foxo3,forkhead box O3,ENSMUSG00000048756,mouse,FOXO3A,False
112326,8.0666895,Wg2,weight gain in high growth mice 2,,mouse,GAIN,False
100036038,8.047539,Wg6,weight gain in high growth mice 6,,mouse,GAIN,False
100035497,8.047539,Wg5,weight gain in high growth mice 5,,mouse,GAIN,False
100126786,8.047539,Wg2c,weight gain in high growth mice 2c,,mouse,GAIN,False
100036410,8.025953,Wg7,weight gain in high growth mice 7,,mouse,GAIN,False
100126785,8.025953,Wg2a,weight gain in high growth mice 2a,,mouse,GAIN,False
112325,7.9865713,Wg1,weight gain in high growth mice 1,,mouse,GAIN,False
100126789,7.9060764,Wg2b,weight gain in high growth mice 2b,,mouse,GAIN,False
112327,7.9060764,Wg3,weight gain in high growth mice 3,,mouse,GAIN,False
100126790,7.866229,Wg2d,weight gain in high growth mice 2d,,mouse,GAIN,False
10578,96.32121,GNLY,granulysin,ENSG00000115523,human,GNLY,False
822,17.544924,CAPG,"capping actin protein, gelsolin like",ENSG00000042493,human,MCP,False
4179,16.912956,CD46,CD46 molecule,ENSG00000117335,human,MCP,False
17221,15.7310095,Cd46,"CD46 antigen, complement regulatory protein",ENSMUSG00000016493,mouse,MCP,False
12946,14.18506,Cr1l,complement component (3b/4b) receptor 1-like,ENSMUSG00000016481,mouse,MCP,False
83658,18.253727,DYNLRB1,dynein light chain roadblock-type 1,ENSG00000125971,human,BLP,False
225642,15.013569,Grp,gastrin releasing peptide,ENSMUSG00000024517,mouse,BLP,False
4084,18.2455,MXD1,MAX dimerization protein 1,ENSG00000059728,human,MAD1,True
8379,17.534094,MAD1L1,mitotic arrest deficient 1 like 1,ENSG00000002822,human,MAD1,False
17125,15.74306,Smad1,SMAD family member 1,ENSMUSG00000031681,mouse,MAD1,False
17119,14.995943,Mxd1,MAX dimerization protein 1,ENSMUSG00000001156,mouse,MAD1,False
17120,14.98235,Mad1l1,MAD1 mitotic arrest deficient 1-like 1,ENSMUSG00000029554,mouse,MAD1,False
106522,14.706014,Pkdcc,"protein kinase domain containing, cytoplasmic",ENSMUSG00000024247,mouse,MAD1,False
547043,2.9973283,Gm6018,MAD1 mitotic arrest deficient 1-like 1 pseudogene,,mouse,MAD1,False
10117,17.885963,ENAM,enamelin,ENSG00000132464,human,AIH2,False
1672,18.77057,DEFB1,defensin beta 1,,human,HBD1,False
414325,18.812807,DEFB103A,defensin beta 103A,,human,HBD3,False
55894,17.90167,DEFB103B,defensin beta 103B,,human,HBD3,False
1593,18.2755,CYP27A1,cytochrome P450 family 27 subfamily A member 1,ENSG00000135929,human,CTX,False
57276,15.746992,Vsig2,V-set and immunoglobulin domain containing 2,ENSMUSG00000001943,mouse,CTX,False
23308,18.263699,ICOSLG,inducible T cell costimulator ligand,ENSG00000160223,human,CD275,False
80380,17.54862,PDCD1LG2,programmed cell death 1 ligand 2,ENSG00000197646,human,CD273,False
8744,17.877922,TNFSF9,TNF superfamily member 9,ENSG00000125657,human,CD137L,False
21950,15.335053,Tnfsf9,"tumor necrosis factor (ligand) superfamily, member 9",ENSMUSG00000035678,mouse,CD137L,False
113,18.266438,ADCY7,adenylate cyclase 7,ENSG00000121281,human,AC7,False
30835,98.89428,CD209,CD209 molecule,ENSG00000090659,human,CD209,False
170786,15.322652,Cd209a,CD209a antigen,ENSMUSG00000031494,mouse,CD209,False
12717,93.348885,ckr,chakragati,,mouse,CKR,False
12718,16.46814,ckrtgr,ckr transgene region,,mouse,CKR,False
20728,15.276135,Spic,Spi-C transcription factor (Spi-1/PU.1 related),ENSMUSG00000004359,mouse,PRF,False
28892,19.554152,IGKV1D-42,immunoglobulin kappa variable 1D-42 (non-functional),,human,L22,False
6146,18.726887,RPL22,ribosomal protein L22,ENSG00000116251,human,L22,False
29093,9.827233,MRPL22,mitochondrial ribosomal protein L22,ENSG00000082515,human,L22,False
19934,9.198017,Rpl22,ribosomal protein L22,ENSMUSG00000028936,mouse,L22,False
200916,9.015231,RPL22L1,ribosomal protein L22 like 1,ENSG00000163584,human,L22,False
216767,8.345238,Mrpl22,mitochondrial ribosomal protein L22,ENSMUSG00000020514,mouse,L22,False
102642602,8.308941,LOC102642602,60S ribosomal protein L22,,mouse,L22,False
68028,7.4575467,Rpl22l1,ribosomal protein L22 like 1,ENSMUSG00000039221,mouse,L22,False
623483,3.2097068,Gm13196,ribosomal protein L22 pseudogene,,mouse,L22,False
100047372,3.2097068,LOC100047372,ribosomal protein L22 pseudogene,,mouse,L22,False
7148,14.449663,TNXB,tenascin XB,,human,TENASCIN,False
3371,14.449663,TNC,tenascin C,ENSG00000041982,human,TENASCIN,False
63923,14.391519,TNN,tenascin N,ENSG00000120332,human,TENASCIN,False
7143,14.242775,TNR,tenascin R,ENSG00000116147,human,TENASCIN,False
329278,12.189849,Tnn,tenascin N,ENSMUSG00000026725,mouse,TENASCIN,False
81877,12.119073,Tnxb,tenascin XB,ENSMUSG00000033327,mouse,TENASCIN,False
21960,12.070306,Tnr,tenascin R,ENSMUSG00000015829,mouse,TENASCIN,False
21923,12.035509,Tnc,tenascin C,ENSMUSG00000028364,mouse,TENASCIN,False
106780803,11.4468565,LOC106780803,tenascin XB recombination region,,human,TENASCIN,False
100043024,4.14596,Tnxa,tenascin XA (pseudogene),,mouse,TENASCIN,False
6044,18.291208,SNORA62,"small nucleolar RNA, H/ACA box 62",,human,E2,False
1629,18.27435,DBT,dihydrolipoamide branched chain transacylase E2,ENSG00000137992,human,E2,False
26765,18.273571,SNORD12C,"small nucleolar RNA, C/D box 12C",,human,E2,False
1737,17.908195,DLAT,dihydrolipoamide S-acetyltransferase,ENSG00000150768,human,E2,False
104433,15.27785,Snora62,"small nucleolar RNA, H/ACA box 62",,mouse,E2,False
7325,10.480667,UBE2E2,ubiquitin conjugating enzyme E2 E2,ENSG00000182247,human,E2,False
9134,10.254421,CCNE2,cyclin E2,ENSG00000175305,human,E2,False
12448,8.584493,Ccne2,cyclin E2,ENSMUSG00000028212,mouse,E2,False
111258520,8.138014,LOC111258520,E2 enhancer in MEIS1,,human,E2,False
139599,8.127671,MAGEE2,MAGE family member E2,ENSG00000186675,human,E2,False
16777,10.527305,Lamb1,laminin B1,ENSMUSG00000002900,mouse,LAMININ,False
3914,10.02924,LAMB3,laminin subunit beta 3,ENSG00000196878,human,LAMININ,False
22798,10.02924,LAMB4,laminin subunit beta 4,ENSG00000091128,human,LAMININ,False
3909,10.008146,LAMA3,laminin subunit alpha 3,ENSG00000053747,human,LAMININ,False
3910,10.008146,LAMA4,laminin subunit alpha 4,ENSG00000112769,human,LAMININ,False
10319,9.992012,LAMC3,laminin subunit gamma 3,ENSG00000050555,human,LAMININ,False
3915,9.992012,LAMC1,laminin subunit gamma 1,ENSG00000135862,human,LAMININ,False
3913,9.944269,LAMB2,laminin subunit beta 2,ENSG00000172037,human,LAMININ,False
284217,9.9347925,LAMA1,laminin subunit alpha 1,ENSG00000101680,human,LAMININ,False
3911,9.9347925,LAMA5,laminin subunit alpha 5,ENSG00000130702,human,LAMININ,False
6355,17.589415,CCL8,C-C motif chemokine ligand 8,ENSG00000108700,human,MCP2,False
20307,14.752413,Ccl8,chemokine (C-C motif) ligand 8,ENSMUSG00000009185,mouse,MCP2,False
111334,93.47303,Cd1,CD1 antigen complex,,mouse,CD1,False
911,18.285305,CD1C,CD1c molecule,ENSG00000158481,human,CD1,False
909,17.279118,CD1A,CD1a molecule,ENSG00000158477,human,CD1,False
910,17.279118,CD1B,CD1b molecule,ENSG00000158485,human,CD1,False
16716,15.022135,Ky,kyphoscoliosis peptidase,ENSMUSG00000035606,mouse,CD1,False
