id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
12520,72.31522,Cd81,CD81 antigen,ENSMUSG00000037706,mouse,CD81,False
101927682,13.127424,CD81-AS1,CD81 antisense RNA 1,ENSG00000238184,human,CD81,False
7040,17.85596,TGFB1,transforming growth factor beta 1,ENSG00000105329,human,TGFB,False
268977,14.992939,Ltbp1,latent transforming growth factor beta binding protein 1,ENSMUSG00000001870,mouse,TGFB,False
21803,14.527739,Tgfb1,"transforming growth factor, beta 1",ENSMUSG00000002603,mouse,TGFB,False
7050,12.016761,TGIF1,TGFB induced factor homeobox 1,ENSG00000177426,human,TGFB,True
60436,11.659521,TGIF2,TGFB induced factor homeobox 2,ENSG00000118707,human,TGFB,True
228839,9.949274,Tgif2,TGFB-induced factor homeobox 2,ENSMUSG00000062175,mouse,TGFB,False
21815,9.891758,Tgif1,TGFB-induced factor homeobox 1,ENSMUSG00000047407,mouse,TGFB,False
90655,9.339968,TGIF2LY,TGFB induced factor homeobox 2 like Y-linked,ENSG00000176679,human,TGFB,True
90316,9.205647,TGIF2LX,TGFB induced factor homeobox 2 like X-linked,ENSG00000153779,human,TGFB,True
245583,7.327664,Tgif2lx1,"TGFB-induced factor homeobox 2-like, X-linked 1",ENSMUSG00000100133,mouse,TGFB,False
14939,15.768027,Gzmb,granzyme B,ENSMUSG00000015437,mouse,GZB,False
3383,18.754725,ICAM1,intercellular adhesion molecule 1,ENSG00000090339,human,CD54,False
15894,15.74306,Icam1,intercellular adhesion molecule 1,ENSMUSG00000037405,mouse,CD54,False
7037,17.863571,TFRC,transferrin receptor,ENSG00000072274,human,CD71,False
22042,15.304482,Tfrc,transferrin receptor,ENSMUSG00000022797,mouse,CD71,False
22915,18.295637,MMRN1,multimerin 1,ENSG00000138722,human,ECM,False
1541,19.586788,CYMD,cystoid macular dystrophy,,human,MDDC,False
23541,17.109959,SEC14L2,SEC14 like lipid binding 2,ENSG00000100003,human,SPF,False
103655,15.753347,Sec14l4,SEC14-like lipid binding 4,ENSMUSG00000019368,mouse,SPF,False
67815,14.986197,Sec14l2,SEC14-like lipid binding 2,ENSMUSG00000003585,mouse,SPF,False
18416,14.986197,Otc,ornithine transcarbamylase,ENSMUSG00000031173,mouse,SPF,False
64332,19.562351,NFKBIZ,NFKB inhibitor zeta,ENSG00000144802,human,IκBζ,False
760,17.589754,CA2,carbonic anhydrase 2,ENSG00000104267,human,CAII,False
12349,14.73864,Car2,carbonic anhydrase 2,ENSMUSG00000027562,mouse,CAII,False
4753,88.02785,NELL2,neural EGFL like 2,ENSG00000184613,human,NELL2,False
54003,73.190285,Nell2,NEL-like 2,ENSMUSG00000022454,mouse,NELL2,False
100526823,15.990587,TST2,Tuberculin skin test reactivity QTL,,human,TUBERCULIN,False
100526790,13.513202,TST1,"Tuberculin skin test reactivity, absence of",,human,TUBERCULIN,False
1154,84.99776,CISH,cytokine inducible SH2 containing protein,ENSG00000114737,human,CISH,False
12700,71.562355,Cish,cytokine inducible SH2-containing protein,ENSMUSG00000032578,mouse,CISH,False
5031,17.09973,P2RY6,pyrimidinergic receptor P2Y6,ENSG00000171631,human,P2Y6,False
233571,14.341708,P2ry6,"pyrimidinergic receptor P2Y, G-protein coupled, 6",ENSMUSG00000048779,mouse,P2Y6,False
285,87.120674,ANGPT2,angiopoietin 2,ENSG00000091879,human,ANGPT2,False
11601,72.35884,Angpt2,angiopoietin 2,ENSMUSG00000031465,mouse,ANGPT2,False
7010,17.564283,TEK,TEK receptor tyrosine kinase,ENSG00000120156,human,TIE2,False
21687,14.345281,Tek,TEK receptor tyrosine kinase,ENSMUSG00000006386,mouse,TIE2,False
820,14.552443,CAMP,cathelicidin antimicrobial peptide,ENSG00000164047,human,CATHELICIDIN,False
12796,12.517628,Camp,cathelicidin antimicrobial peptide,ENSMUSG00000038357,mouse,CATHELICIDIN,False
8639,17.51532,AOC3,amine oxidase copper containing 3,ENSG00000131471,human,VAP1,False
11754,15.746472,Aoc3,"amine oxidase, copper containing 3",ENSMUSG00000019326,mouse,VAP1,False
5443,17.589415,POMC,proopiomelanocortin,ENSG00000115138,human,CLIP,False
7461,17.56073,CLIP2,CAP-Gly domain containing linker protein 2,ENSG00000106665,human,CLIP,False
6249,17.56073,CLIP1,CAP-Gly domain containing linker protein 1,ENSG00000130779,human,CLIP,False
16149,16.428362,Cd74,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",ENSMUSG00000024610,mouse,CLIP,False
18976,14.715096,Pomc,pro-opiomelanocortin-alpha,ENSMUSG00000020660,mouse,CLIP,False
76499,10.583558,Clasp2,CLIP associating protein 2,ENSMUSG00000033392,mouse,CLIP,False
76707,10.578068,Clasp1,CLIP associating protein 1,ENSMUSG00000064302,mouse,CLIP,False
5925,16.915955,RB1,RB transcriptional corepressor 1,ENSG00000139687,human,PRB,False
19645,14.187574,Rb1,RB transcriptional corepressor 1,ENSMUSG00000022105,mouse,PRB,False
13419,15.755353,Dnase1,deoxyribonuclease I,ENSMUSG00000005980,mouse,DNASEI,False
9615,85.15156,GDA,guanine deaminase,ENSG00000119125,human,GDA,False
14544,71.56224,Gda,guanine deaminase,ENSMUSG00000058624,mouse,GDA,False
8034,18.265736,SLC25A16,solute carrier family 25 member 16,ENSG00000122912,human,GDA,False
5047,17.8769,PAEP,progestagen associated endometrial protein,ENSG00000122133,human,GDA,False
73132,15.293595,Slc25a16,"solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16",ENSMUSG00000071253,mouse,GDA,False
4843,85.40988,NOS2,nitric oxide synthase 2,ENSG00000007171,human,NOS2,False
18126,74.47628,Nos2,"nitric oxide synthase 2, inducible",ENSMUSG00000020826,mouse,NOS2,False
339345,18.767212,NANOS2,nanos C2HC-type zinc finger 2,ENSG00000188425,human,NOS2,False
111365141,17.582283,LOC111365141,NOS2 5' regulatory region,,human,NOS2,False
111365144,16.498724,LOC111365144,Nos2 promoter region,,mouse,NOS2,False
378430,15.296912,Nanos2,nanos C2HC-type zinc finger 2,ENSMUSG00000051965,mouse,NOS2,False
5730,18.79501,PTGDS,prostaglandin D2 synthase,ENSG00000107317,human,PGD₂,False
5730,18.79501,PTGDS,prostaglandin D2 synthase,ENSG00000107317,human,PGD2,False
27306,17.829582,HPGDS,hematopoietic prostaglandin D synthase,ENSG00000163106,human,PGD₂,False
27306,17.829582,HPGDS,hematopoietic prostaglandin D synthase,ENSG00000163106,human,PGD2,False
19215,15.326874,Ptgds,prostaglandin D2 synthase (brain),ENSMUSG00000015090,mouse,PGD₂,False
19215,15.326874,Ptgds,prostaglandin D2 synthase (brain),ENSMUSG00000015090,mouse,PGD2,False
9353,10.115881,SLIT2,slit guidance ligand 2,ENSG00000145147,human,SLIT,False
6586,10.093372,SLIT3,slit guidance ligand 3,ENSG00000184347,human,SLIT,False
6585,10.081653,SLIT1,slit guidance ligand 1,ENSG00000187122,human,SLIT,False
20564,8.458571,Slit3,slit guidance ligand 3,ENSMUSG00000056427,mouse,SLIT,False
20562,8.458571,Slit1,slit guidance ligand 1,ENSMUSG00000025020,mouse,SLIT,False
20563,8.456467,Slit2,slit guidance ligand 2,ENSMUSG00000031558,mouse,SLIT,False
84631,7.7413144,SLITRK2,SLIT and NTRK like family member 2,ENSG00000185985,human,SLIT,False
84189,7.72185,SLITRK6,SLIT and NTRK like family member 6,ENSG00000184564,human,SLIT,False
9901,7.72185,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,ENSG00000196220,human,SLIT,False
22865,7.714834,SLITRK3,SLIT and NTRK like family member 3,ENSG00000121871,human,SLIT,False
102724971,17.56073,LOC102724971,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,,human,IGVH,False
102723407,17.56073,LOC102723407,immunoglobulin heavy variable 4-38-2-like,ENSG00000275063,human,IGVH,False
629822,16.382038,Ighv7-3,immunoglobulin heavy variable 7-3,,mouse,IGVH,False
641025,15.736184,LOC641025,Ig heavy chain Mem5-like,,mouse,IGVH,False
668542,14.7283535,Ighv1-62,immunoglobulin heavy variable V1-62,,mouse,IGVH,False
102642252,14.7283535,LOC102642252,uncharacterized LOC102642252,,mouse,IGVH,False
28402,6.3183494,IGHV3-69-1,immunoglobulin heavy variable 3-69-1 (pseudogene),,human,IGVH,False
2309,18.214705,FOXO3,forkhead box O3,ENSG00000118689,human,FOXO3A,True
56484,15.330613,Foxo3,forkhead box O3,ENSMUSG00000048756,mouse,FOXO3A,False
112326,8.0666895,Wg2,weight gain in high growth mice 2,,mouse,GAIN,False
100036038,8.047539,Wg6,weight gain in high growth mice 6,,mouse,GAIN,False
100035497,8.047539,Wg5,weight gain in high growth mice 5,,mouse,GAIN,False
100126786,8.047539,Wg2c,weight gain in high growth mice 2c,,mouse,GAIN,False
100036410,8.033272,Wg7,weight gain in high growth mice 7,,mouse,GAIN,False
100126785,8.033272,Wg2a,weight gain in high growth mice 2a,,mouse,GAIN,False
112325,7.990368,Wg1,weight gain in high growth mice 1,,mouse,GAIN,False
100126789,7.897838,Wg2b,weight gain in high growth mice 2b,,mouse,GAIN,False
112327,7.897838,Wg3,weight gain in high growth mice 3,,mouse,GAIN,False
100126790,7.866229,Wg2d,weight gain in high growth mice 2d,,mouse,GAIN,False
10578,95.636795,GNLY,granulysin,ENSG00000115523,human,GNLY,False
822,17.544924,CAPG,"capping actin protein, gelsolin like",ENSG00000042493,human,MCP,False
4179,16.914673,CD46,CD46 molecule,ENSG00000117335,human,MCP,False
17221,15.717965,Cd46,"CD46 antigen, complement regulatory protein",ENSMUSG00000016493,mouse,MCP,False
12946,14.1865,Cr1l,complement component (3b/4b) receptor 1-like,ENSMUSG00000016481,mouse,MCP,False
83658,18.205355,DYNLRB1,dynein light chain roadblock-type 1,ENSG00000125971,human,BLP,False
225642,15.0358305,Grp,gastrin releasing peptide,ENSMUSG00000024517,mouse,BLP,False
4084,17.901737,MXD1,MAX dimerization protein 1,ENSG00000059728,human,MAD1,True
8379,17.55315,MAD1L1,mitotic arrest deficient 1 like 1,ENSG00000002822,human,MAD1,False
17125,15.344728,Smad1,SMAD family member 1,ENSMUSG00000031681,mouse,MAD1,False
17120,15.317941,Mad1l1,MAD1 mitotic arrest deficient 1-like 1,ENSMUSG00000029554,mouse,MAD1,False
17119,14.995943,Mxd1,MAX dimerization protein 1,ENSMUSG00000001156,mouse,MAD1,False
106522,14.721997,Pkdcc,"protein kinase domain containing, cytoplasmic",ENSMUSG00000024247,mouse,MAD1,False
547043,3.0039039,Gm6018,MAD1 mitotic arrest deficient 1-like 1 pseudogene,,mouse,MAD1,False
10117,18.284033,ENAM,enamelin,ENSG00000132464,human,AIH2,False
1672,17.906101,DEFB1,defensin beta 1,,human,HBD1,False
414325,18.797033,DEFB103A,defensin beta 103A,,human,HBD3,False
55894,18.253109,DEFB103B,defensin beta 103B,,human,HBD3,False
1593,17.894493,CYP27A1,cytochrome P450 family 27 subfamily A member 1,ENSG00000135929,human,CTX,False
57276,15.706421,Vsig2,V-set and immunoglobulin domain containing 2,ENSMUSG00000001943,mouse,CTX,False
12519,16.417421,Cd80,CD80 antigen,ENSMUSG00000075122,mouse,B71,False
23308,18.263699,ICOSLG,inducible T cell costimulator ligand,ENSG00000160223,human,CD275,False
80380,17.856144,PDCD1LG2,programmed cell death 1 ligand 2,ENSG00000197646,human,CD273,False
8744,17.911007,TNFSF9,TNF superfamily member 9,ENSG00000125657,human,CD137L,False
21950,15.747017,Tnfsf9,"tumor necrosis factor (ligand) superfamily, member 9",ENSMUSG00000035678,mouse,CD137L,False
113,18.266438,ADCY7,adenylate cyclase 7,ENSG00000121281,human,AC7,False
30835,98.851364,CD209,CD209 molecule,ENSG00000090659,human,CD209,False
170786,15.323025,Cd209a,CD209a antigen,ENSMUSG00000031494,mouse,CD209,False
12717,93.37922,ckr,chakragati,,mouse,CKR,False
12718,16.473955,ckrtgr,ckr transgene region,,mouse,CKR,False
20728,16.379337,Spic,Spi-C transcription factor (Spi-1/PU.1 related),ENSMUSG00000004359,mouse,PRF,False
28892,19.582626,IGKV1D-42,immunoglobulin kappa variable 1D-42 (non-functional),,human,L22,False
6146,19.56704,RPL22,ribosomal protein L22,ENSG00000116251,human,L22,False
29093,9.820298,MRPL22,mitochondrial ribosomal protein L22,ENSG00000082515,human,L22,False
19934,9.19153,Rpl22,ribosomal protein L22,ENSMUSG00000028936,mouse,L22,False
200916,8.997111,RPL22L1,ribosomal protein L22 like 1,ENSG00000163584,human,L22,False
216767,8.329478,Mrpl22,mitochondrial ribosomal protein L22,ENSMUSG00000020514,mouse,L22,False
102642602,8.311074,LOC102642602,60S ribosomal protein L22,,mouse,L22,False
68028,7.458706,Rpl22l1,ribosomal protein L22 like 1,ENSMUSG00000039221,mouse,L22,False
623483,3.2036455,Gm13196,ribosomal protein L22 pseudogene,,mouse,L22,False
100047372,3.2036455,LOC100047372,ribosomal protein L22 pseudogene,,mouse,L22,False
7148,14.453208,TNXB,tenascin XB,,human,TENASCIN,False
3371,14.453208,TNC,tenascin C,ENSG00000041982,human,TENASCIN,False
63923,14.364273,TNN,tenascin N,ENSG00000120332,human,TENASCIN,False
7143,14.22867,TNR,tenascin R,ENSG00000116147,human,TENASCIN,False
329278,12.17047,Tnn,tenascin N,ENSMUSG00000026725,mouse,TENASCIN,False
81877,12.1220455,Tnxb,tenascin XB,ENSMUSG00000033327,mouse,TENASCIN,False
21960,12.047455,Tnr,tenascin R,ENSMUSG00000015829,mouse,TENASCIN,False
21923,12.035509,Tnc,tenascin C,ENSMUSG00000028364,mouse,TENASCIN,False
106780803,11.450115,LOC106780803,tenascin XB recombination region,,human,TENASCIN,False
100043024,4.1400914,Tnxa,tenascin XA (pseudogene),,mouse,TENASCIN,False
26765,18.770748,SNORD12C,"small nucleolar RNA, C/D box 12C",,human,E2,False
6044,18.291208,SNORA62,"small nucleolar RNA, H/ACA box 62",,human,E2,False
1629,18.27227,DBT,dihydrolipoamide branched chain transacylase E2,ENSG00000137992,human,E2,False
1737,18.267458,DLAT,dihydrolipoamide S-acetyltransferase,ENSG00000150768,human,E2,False
104433,15.284295,Snora62,"small nucleolar RNA, H/ACA box 62",,mouse,E2,False
7325,10.481765,UBE2E2,ubiquitin conjugating enzyme E2 E2,ENSG00000182247,human,E2,False
9134,10.254421,CCNE2,cyclin E2,ENSG00000175305,human,E2,False
12448,8.604841,Ccne2,cyclin E2,ENSMUSG00000028212,mouse,E2,False
111258520,8.139768,LOC111258520,E2 enhancer in MEIS1,,human,E2,False
139599,8.127671,MAGEE2,MAGE family member E2,ENSG00000186675,human,E2,False
16777,10.52627,Lamb1,laminin B1,ENSMUSG00000002900,mouse,LAMININ,False
3914,10.023265,LAMB3,laminin subunit beta 3,ENSG00000196878,human,LAMININ,False
22798,10.023265,LAMB4,laminin subunit beta 4,ENSG00000091128,human,LAMININ,False
3910,10.0139065,LAMA4,laminin subunit alpha 4,ENSG00000112769,human,LAMININ,False
3909,10.0139065,LAMA3,laminin subunit alpha 3,ENSG00000053747,human,LAMININ,False
10319,9.992012,LAMC3,laminin subunit gamma 3,ENSG00000050555,human,LAMININ,False
3915,9.992012,LAMC1,laminin subunit gamma 1,ENSG00000135862,human,LAMININ,False
3913,9.942678,LAMB2,laminin subunit beta 2,ENSG00000172037,human,LAMININ,False
284217,9.927312,LAMA1,laminin subunit alpha 1,ENSG00000101680,human,LAMININ,False
3911,9.927312,LAMA5,laminin subunit alpha 5,ENSG00000130702,human,LAMININ,False
6355,18.288277,CCL8,C-C motif chemokine ligand 8,ENSG00000108700,human,MCP2,False
20307,15.338554,Ccl8,chemokine (C-C motif) ligand 8,ENSMUSG00000009185,mouse,MCP2,False
111334,93.40951,Cd1,CD1 antigen complex,,mouse,CD1,False
911,18.285305,CD1C,CD1c molecule,ENSG00000158481,human,CD1,False
909,17.884033,CD1A,CD1a molecule,ENSG00000158477,human,CD1,False
910,17.884033,CD1B,CD1b molecule,ENSG00000158485,human,CD1,False
16716,15.777407,Ky,kyphoscoliosis peptidase,ENSMUSG00000035606,mouse,CD1,False
12443,14.7283535,Ccnd1,cyclin D1,ENSMUSG00000070348,mouse,CD1,False
910,100.021614,CD1B,CD1b molecule,ENSG00000158485,human,CD1B,False
12480,14.979069,Cd1d2,CD1d2 antigen,ENSMUSG00000041750,mouse,CD1B,False
51043,18.29033,ZBTB7B,zinc finger and BTB domain containing 7B,ENSG00000160685,human,THPOK,True
22724,16.379337,Zbtb7b,zinc finger and BTB domain containing 7B,ENSMUSG00000028042,mouse,THPOK,False
4018,17.829582,LPA,lipoprotein(a),ENSG00000198670,human,APOA,False
3949,87.585365,LDLR,low density lipoprotein receptor,ENSG00000130164,human,LDLR,False
16835,73.42774,Ldlr,low density lipoprotein receptor,ENSMUSG00000032193,mouse,LDLR,False
20660,8.500526,Sorl1,"sortilin-related receptor, LDLR class A repeats-containing",ENSMUSG00000049313,mouse,LDLR,False
6351,17.900793,CCL4,C-C motif chemokine ligand 4,,human,MIP1B,False
20303,15.27785,Ccl4,chemokine (C-C motif) ligand 4,ENSMUSG00000018930,mouse,MIP1B,False
2919,18.223583,CXCL1,C-X-C motif chemokine ligand 1,ENSG00000163739,human,GROA,False
4077,82.03493,NBR1,NBR1 autophagy cargo receptor,ENSG00000188554,human,NBR1,False
17966,69.529274,Nbr1,"NBR1, autophagy cargo receptor",ENSMUSG00000017119,mouse,NBR1,False
55193,18.2455,PBRM1,polybromo 1,ENSG00000163939,human,PB1,False
66923,14.4940195,Pbrm1,polybromo 1,ENSMUSG00000042323,mouse,PB1,False
54672,14.345281,Adgrg3,adhesion G protein-coupled receptor G3,ENSMUSG00000060470,mouse,PB1,False
619937,4.5294385,Hmgb1-ps10,"high mobility group box1, pseudogene 10",,mouse,BOX1,False
107417,93.40797,Aap,active avoidance performance,,mouse,AAP,False
5345,19.598618,SERPINF2,serpin family F member 2,,human,AAP,False
93986,86.83255,FOXP2,forkhead box P2,ENSG00000128573,human,FOXP2,True
114142,72.559166,Foxp2,forkhead box P2,ENSMUSG00000029563,mouse,FOXP2,False
79157,18.278809,MFSD11,major facilitator superfamily domain containing 11,ENSG00000092931,human,ET,False
5833,18.266438,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine",ENSG00000185813,human,ET,False
100861529,15.361884,HHPP,Hyperhidrosis palmaris et plantaris,,human,ET,False
68671,15.000767,Pcyt2,"phosphate cytidylyltransferase 2, ethanolamine",ENSMUSG00000025137,mouse,ET,False
2056,17.037802,EPO,erythropoietin,ENSG00000130427,human,EP,False
2069,16.89825,EREG,epiregulin,ENSG00000124882,human,EP,False
1622,16.89825,DBI,"diazepam binding inhibitor, acyl-CoA binding protein",ENSG00000155368,human,EP,False
13167,15.764287,Dbi,diazepam binding inhibitor,ENSMUSG00000026385,mouse,EP,False
192236,14.172727,Hps1,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",ENSMUSG00000025188,mouse,EP,False
7072,89.1119,TIA1,TIA1 cytotoxic granule associated RNA binding protein,ENSG00000116001,human,TIA1,False
21841,73.52441,Tia1,cytotoxic granule-associated RNA binding protein 1,ENSMUSG00000071337,mouse,TIA1,False
7073,8.381217,TIAL1,TIA1 cytotoxic granule associated RNA binding protein like 1,ENSG00000151923,human,TIA1,False
21843,7.278777,Tial1,Tia1 cytotoxic granule-associated RNA binding protein-like 1,ENSMUSG00000030846,mouse,TIA1,False
100422449,2.5768163,LOC100422449,TIA1 cytotoxic granule associated RNA binding protein like 1 pseudogene,,human,TIA1,False
4086,85.67099,SMAD1,SMAD family member 1,ENSG00000170365,human,SMAD1,True
17125,74.10813,Smad1,SMAD family member 1,ENSMUSG00000031681,mouse,SMAD1,False
2617,17.876196,GARS,glycyl-tRNA synthetase,ENSG00000106105,human,SMAD1,False
ENSG00000250902,17.624325,SMAD1-AS1,SMAD1 antisense RNA 1,ENSG00000250902,human,SMAD1,False
104326058,17.007853,SMAD1-AS1,SMAD1 antisense RNA 1,,human,SMAD1,False
101927659,15.854593,SMAD1-AS2,SMAD1 antisense RNA 2,ENSG00000250582,human,SMAD1,False
22806,18.273571,IKZF3,IKAROS family zinc finger 3,ENSG00000161405,human,AIOLOS,True
22780,15.736184,Ikzf3,IKAROS family zinc finger 3,ENSMUSG00000018168,mouse,AIOLOS,False
18826,15.762544,Lcp1,lymphocyte cytosolic protein 1,ENSMUSG00000021998,mouse,PP65,False
926,87.70481,CD8B,CD8b molecule,ENSG00000172116,human,CD8β,False
12526,15.757062,Cd8b1,"CD8 antigen, beta chain 1",ENSMUSG00000053044,mouse,CD8β,False
59340,12.334888,HRH4,histamine receptor H4,ENSG00000134489,human,HISTAMINE,False
3269,12.193688,HRH1,histamine receptor H1,ENSG00000196639,human,HISTAMINE,False
3274,12.157302,HRH2,histamine receptor H2,ENSG00000113749,human,HISTAMINE,False
11255,12.157302,HRH3,histamine receptor H3,ENSG00000101180,human,HISTAMINE,False
3176,12.157302,HNMT,histamine N-methyltransferase,ENSG00000150540,human,HISTAMINE,False
99296,10.374222,Hrh3,histamine receptor H3,ENSMUSG00000039059,mouse,HISTAMINE,False
15465,10.374222,Hrh1,histamine receptor H1,ENSMUSG00000053004,mouse,HISTAMINE,False
225192,10.34539,Hrh4,histamine receptor H4,ENSMUSG00000037346,mouse,HISTAMINE,False
